price,type,address,latitude,longitude,zone,photos,parking,amenities_nearby,bedrooms,bathrooms,size_interior,ownership_type,public_remarks,postal_code,historical_data,additional_features,listing_type
"$399,900",Single Family,"#28 35 GRANDIN RD|St. Albert, Alberta T8N5W2",53.6210993163379,-113.618310669836,"[{'code': '', 'description': ''}]",['https://cdn.realtor.ca/listings/TS638506828222000000/reb10/highres/6/E4385946_1.jpg'],['Detached Garage'],"['Park', 'Schools', 'Shopping']",3,2,95.08 m2,Condominium/Strata,"European Styled condo for refined living nestled in the heart of Grandin. This stunning three-level upgraded split condo exemplifies modern elegance and offers a sanctuary of comfort and style. Upon entering, you're greeted by the grandeur of vaulted ceilings that accentuate the spaciousness of the living areas. The gleaming hardwood floors flow seamlessly throughout. Natural light pours in through the newly installed triple pane windows, casting a warm glow on the contemporary interiors. Gourmet kitchen offers open shelving, high end appliances complete with eating bar and dining area with access to sunny deck. The upgraded baths boast luxurious finishes and fixtures, providing a spa-like experience right at home. Tranquil primary complete with great closet space. Fully finished basement offers versatile space with it's cozy family room, 2 spacious bedrooms, bath and great storage. South facing deck overlooks greenspace with ideal access to amenities.  Freshly painted & loaded with upgrades. Welcome Home (31243309)",T8N5W2,"{'price_change_date': '', 'photo_change_date': '2024-05-07 4:47:02 PM'}",[],residential
"$399,900",Single Family,"5924 148 AV NW|Edmonton, Alberta T5A1T9",53.6107823205806,-113.4335474,"[{'code': 'RS', 'description': 'Small Scale Residential'}]",['https://cdn.realtor.ca/listings/TS638503516311070000/reb10/highres/3/E4385433_1.jpg'],['Detached Garage'],[],4,2,102.73 m2,Freehold,"Amazing value with attention to detail throughout on this upgraded 3+1 bedroom bungalow in McLeod! The main floor features a remodeled kitchen with oak cabinetry, new granite countertops with glass tile back splash, newer top-of-the-line appliances, including pullouts and pot drawers. The bathroom and ensuite boast all new fixtures, including a jacuzzi tub.   All main floor windows and bay windows have been replaced and central A/C to keep cool in our hot summers! The house has been freshly painted with newer floors throughout. Outside, you'll find a gorgeous mature yard as well as a large RV parking pad.  The huge oversized 22x28 garage with a 9' ceiling is perfect for all your storage needs. The fully finished basement includes a rec room, large bedroom, laundry, and loads of storage.  Located close to all amenities, parks, recreation, and transportation, with K-12 schools within a 10-minute walk, this is the perfect family home! (31230032)",T5A1T9,"{'price_change_date': '', 'photo_change_date': '2024-05-03 8:47:11 PM'}",[],residential
"$399,900",Single Family,"10212 164 AV NW|Edmonton, Alberta T5X2E2",53.6256863487202,-113.501105928836,"[{'code': 'RS', 'description': 'Small Scale Residential'}]",['https://cdn.realtor.ca/listings/TS638503588244770000/reb10/highres/5/E4385505_1.jpg'],['Detached Garage'],"['Playground', 'Schools', 'Shopping']",4,4,120.15 m2,Freehold,"LORELEI BILEVEL!!  1293 Sq. Ft. Bilevel with 3+1 bedrooms, 4 FULL BATHS, fully finished basement & double detached garage.  Loads of upgrades incl; main floor windows, H20 tank (4 months), shingles on garage (just completed), kitchen with updated cabinets, granite counters & huge island, main bath with new tile work, vanity & granite.  Brand new modern lighting, luxury vinyl plank flooring just installed & freshly painted in neutral tones!  The oversized windows bring in an abundance of sunlight to this fantastic floor plan with stairwell access to the basement from BOTH the front & rear of the home.  Basement hookups are present for a future 2nd kitchen.  The functional basement features a family room, 4th bdrm, den, 4 pce bath + 3 piece bath with laundry, but otherwise awaits a new owner's creative updates.  2 Schools within walking distance as well as easy access to convenience store & daycare.  5 Min. drive to 97 Street and Henday.  So many possibilities for a great family home or investment property. (31231142)",T5X2E2,"{'price_change_date': '', 'photo_change_date': '2024-05-03 10:47:04 PM'}",[],residential
"$399,900",Single Family,"8707 130A AV NW|Edmonton, Alberta T5E0V5",53.5898309794367,-113.474659104893,"[{'code': 'RS', 'description': 'Small Scale Residential'}]",['https://cdn.realtor.ca/listings/TS638508844106330000/reb10/highres/7/E4386507_1.jpg'],"['Oversize', 'Detached Garage']","['Playground', 'Public Transit', 'Schools']",5,2,97.39 m2,Freehold,"Beautiful Renovated bungalow offering over 2000 sqft of living space. 3+2 bedrooms, 2 bathrooms, separate entrance to the finished basement where you'll find a second kitchen. Walking distance to multiple schools, shopping and transit. Excellent family home with a large yard and a closed in dog run. (31261031)",T5E0V5,"{'price_change_date': '', 'photo_change_date': '2024-05-10 12:46:50 AM'}",[],residential
"$399,900",Single Family,"6912 132 AV NW|Edmonton, Alberta T5C2A6",53.5925561,-113.448143015344,"[{'code': 'RS', 'description': 'Small Scale Residential'}]",['https://cdn.realtor.ca/listings/TS638513725581900000/reb10/highres/0/E4386640_1.jpg'],"['Parking Pad', 'Rear', 'RV']","['Playground', 'Public Transit', 'Schools', 'Shopping']",3,3,132.4 m2,Freehold,"The Diamond by Diamond West Developments Offers a luxuriously designed living space in the mature neighborhood of Delwood. This 1/2 duplex 1425 sqft ~comes complete with 9 foot ceilings on the main floor & basement as well as luxury vinyl plank flooring, a side door entrance complete with roughed in basement plumbing for future development or suite potential. Oversize living rm, open dining area, laundry closet, large island kitchen w/ quartz counters, abundance of LED pot lights. Upstairs you will find a large Master suite with full ensuite & his and her walk-in closets, convenient sitting/computer area for extra space ~ 2 more bedrooms w/ ample closet space. Basement w/ 9' ceilings, large windows, HRV & Hot water on demand! This unit is individually titled (separate sewer lines) which means no condo fees!! Wide concrete sidewalks, Double Garage pad parking & lrg rear driveway. Close to elementary; junior high and high schools; Londonderry mall; Manning crossing; restaurants; LRT & many more amenities. (31263804)",T5C2A6,"{'price_change_date': '', 'photo_change_date': '2024-05-15 4:22:38 PM'}",[],residential
"$399,900",Single Family,"9745 94 ST NW|Edmonton, Alberta T6C3W1",53.5375933771317,-113.471038617347,"[{'code': 'RS', 'description': 'Small Scale Residential'}]",['https://cdn.realtor.ca/listings/TS638508556318870000/reb10/highres/7/E4386357_1.jpg'],['Detached Garage'],"['Public Transit', 'Ski hill']",1,1,61.06 m2,Freehold,"Perfect re-development OPPORTUNITY IN Cloverdale! This is a solid, good condition home which is currently rented!  Best price for this fully serviced, pie shaped, 32 foot by 130 foot X140ft ( on one side) x 41 foot lot (back side) minutes to the RIVER VALLEY. Amazing VALUE! Buy and hold or build a  duplex w/ multi income purposes. Zoned RF3. Tons of potential with alley access. Great for first time buyers or investment property. You can rent it or build on it. (31256809)",T6C3W1,"{'price_change_date': '', 'photo_change_date': '2024-05-09 4:47:11 PM'}",[],residential
"$399,900",Single Family,"7 GROSVENOR BV|St. Albert, Alberta T8N0X1",53.6276684873968,-113.626121873016,"[{'code': '', 'description': ''}]",['https://cdn.realtor.ca/listings/TS638508556307830000/reb10/highres/0/E4386350_1.jpg'],['Attached Garage'],"['Playground', 'Schools', 'Shopping']",3,1,104.37 m2,Freehold,"Fantastic bungalow on a huge, sunny lot! Featuring beautiful wood beams, an updated white kitchen and a south facing backyard, this home has endless opportunities. From young families just getting started to empty nesters looking to downsize with a place to park their RV, this property can work for almost anyone. The functional floor plan provides an updated kitchen that opens up to the comfortable living room and 3 bedrooms on the main floor. The basement includes a large rec room plus ample space to transform into whatever you want - more bedrooms, another bathroom or even a home gym or office! Situated on a sprawling corner lot spanning 808m2, the property is perfect for planting a large garden, backyard BBQ's or even future development. Just steps from the incredible St. Albert Farmer's Market, schools, walking trails, the river valley and even an outdoor pool, the location is hard to beat. (31256797)",T8N0X1,"{'price_change_date': '', 'photo_change_date': '2024-05-09 4:47:10 PM'}",[],residential
"$399,900",Single Family,"634 MCDONOUGH LI NW|Edmonton, Alberta T5Y0M9",53.6331711532343,-113.4273974,"[{'code': 'RSF', 'description': 'Small Scale Flex Residential'}]",['https://cdn.realtor.ca/listings/TS638508370175870000/reb10/highres/7/E4386297_1.jpg'],['Detached Garage'],"['Playground', 'Schools', 'Shopping']",3,3,147.6 m2,Freehold,"Wonderfully located within minutes to schools, rec centers, restaurants, and more! Your new home is by far one of the brightest and spacious in the neighbourhood, featuring large windows for plenty of natural sunlight, tastefully chosen finishes throughout to maximize brightness, and featuring 9-foot ceilings on the main floor providing a spacious and airy atmosphere. Stylish living room includes a cozy stone faced gas fireplace leading to an open concept kitchen/dining area. Your upscale kitchen is adorned with upgraded features including stainless steel appliances, tiled back splash, ceiling high cabinets, classy granite countertops, and a peninsula for added counter space!  Upper floor includes an enormous master bedroom with walk in closet and lovely ensuite as well as two more spacious bedrooms. Gorgeous backyard highlighted by a beautiful deck. Other features include air conditioning,  an over sized garage and a front porch veranda, perfect for enjoying outdoor moments! (31254661)",T5Y0M9,"{'price_change_date': '', 'photo_change_date': '2024-05-09 11:36:57 AM'}",[],residential
"$399,900",Single Family,"9614 106A AV NW|Edmonton, Alberta T5H0H2",53.5516792,-113.486734,"[{'code': 'RM h16', 'description': 'Medium Scale Residential'}]",['https://cdn.realtor.ca/listings/TS638485471128300000/reb10/highres/4/E4381184_1.jpg'],"['No Garage', 'See Remarks']","['Playground', 'Shopping']",8,4,209 m2,Freehold,"Welcome to this large 2010 built two-storey in McCauley, with SEPARATE entrance to basement! Offering a total of 8 bedrooms and 4 full bathrooms, the house can easily accommodate two families! Main floor has a big living/ dining room, two good-size bedrooms, a modern kitchen, and a 4-piece bathroom. Upstairs is a huge primary bedroom with ensuite, three more bedrooms, a bonus room, and a full Bath. The bright basement can be a mortgage helper, featuring its own side entrance, a a huge recreation room with a second kitchen, two bedrooms with big windows, and a fourth full bathroom. The property is also ideal for a rooming house. Large backyard with plenty of space for parking or adding a garage. Enjoy living in a newer home while being a few minutes from DOWNTOWN Edmonton, MacEwan, Victoria School of Arts, and gyms. Close to shopping, transportation and restaurants. Great value! (31110309)",T5H0H2,"{'price_change_date': '2024-04-26 6:51:49 PM', 'photo_change_date': '2024-04-12 11:31:53 PM'}",[],residential
"$399,900",Single Family,"2212 133A AV NW|Edmonton, Alberta T5A4J9",53.5949903604389,-113.377730146033,"[{'code': 'RS', 'description': 'Small Scale Residential'}]",['https://cdn.realtor.ca/listings/TS638486524100800000/reb10/highres/0/E4382010_1.jpg'],['Attached Garage'],"['Public Transit', 'Schools', 'Shopping']",5,3,133 m2,Freehold,"Nestled in the heart of family-friendly Kernohan and mere steps from the picturesque river valley, this 1431 sf bungalow offers the perfect blend of comfort & convenience. As you step inside, you will be immediately greeted by the timeless appeal of hardwood floors that span the main level, adding character & warmth to the home. The main level boasts a spacious living room featuring a cozy fireplace, seamlessly flowing into a dining area. The adjacent spacious kitchen offers ample space for cooking & hosting, with the added convenience of a pantry just steps away. The master bedroom has a 3 pce ensuite, and 2 other bedrooms & 4 pce bath complete the main floor. Head downstairs to another lg. living room w/ its own fireplace. Two more bedrooms & 3 pce bath complete this level. Outside, the home's allure cont. w/ a massive backyard. - an ideal spot for children to play and bbqs to be had. Don't wait too long to check this one out! (31131116)",T5A4J9,"{'price_change_date': '', 'photo_change_date': '2024-04-14 4:46:50 AM'}",[],residential
